,preconnect
3000,True
3001,True
3002,False
3003,False
3004,False
3005,True
3006,False
3007,False
3008,False
3009,False
3010,False
3011,True
3012,False
3013,True
3014,False
3015,False
3016,False
3017,False
3018,True
3019,False
3020,True
3021,True
3022,True
3023,False
3024,False
3025,False
3026,False
3027,False
3028,False
3029,False
3030,False
3031,False
3032,False
3033,True
3034,False
3035,False
3036,True
3037,False
3038,True
3039,False
3040,True
3041,False
3042,False
3043,False
3044,False
3045,True
3046,True
3047,False
3048,False
3049,True
3050,True
3051,True
3052,False
3053,False
3054,False
3055,False
3056,False
3057,False
3058,False
3059,False
3060,True
3061,True
3062,False
3063,False
3064,True
3065,False
3066,False
3067,False
3068,False
3069,True
3070,False
3071,True
3072,False
3073,False
3074,False
3075,False
3076,False
3077,True
3078,False
3079,True
3080,False
3081,False
3082,False
3083,True
3084,False
3085,False
3086,True
3087,False
3088,False
3089,True
3090,False
3091,True
3092,False
3093,False
3094,True
3095,False
3096,False
3097,True
3098,False
3099,False
3100,False
3101,False
3102,True
3103,False
3104,False
3105,True
3106,False
3107,True
3108,True
3109,False
3110,True
3111,False
3112,False
3113,True
3114,False
3115,False
3116,True
3117,False
3118,False
3119,False
3120,False
3121,True
3122,False
3123,True
3124,False
3125,False
3126,False
3127,False
3128,False
3129,False
3130,False
3131,True
3132,False
3133,True
3134,False
3135,False
3136,False
3137,True
3138,False
3139,True
3140,False
3141,False
3142,False
3143,False
3144,True
3145,True
3146,False
3147,True
3148,False
3149,False
3150,False
3151,False
3152,False
3153,False
3154,False
3155,False
3156,False
3157,False
3158,True
3159,False
3160,False
3161,
3162,False
3163,False
3164,False
3165,False
3166,True
3167,False
3168,False
3169,False
3170,False
3171,False
3172,False
3173,False
3174,True
3175,False
3176,False
3177,True
3178,False
3179,False
3180,False
3181,True
3182,True
3183,True
3184,True
3185,False
3186,True
3187,False
3188,False
3189,False
3190,False
3191,True
3192,False
3193,False
3194,True
3195,True
3196,False
3197,True
3198,False
3199,True
3200,True
3201,False
3202,False
3203,True
3204,True
3205,False
3206,False
3207,False
3208,False
3209,True
3210,False
3211,False
3212,False
3213,False
3214,False
3215,True
3216,False
3217,False
3218,False
3219,False
3220,True
3221,True
3222,True
3223,True
3224,True
3225,True
3226,False
3227,True
3228,False
3229,True
3230,False
3231,True
3232,False
3233,False
3234,False
3235,False
3236,False
3237,True
3238,False
3239,True
3240,False
3241,False
3242,False
3243,False
3244,False
3245,False
3246,False
3247,False
3248,False
3249,True
3250,True
3251,False
3252,False
3253,True
3254,False
3255,True
3256,False
3257,False
3258,False
3259,False
3260,True
3261,False
3262,False
3263,True
3264,True
3265,True
3266,
3267,False
3268,False
3269,True
3270,False
3271,False
3272,False
3273,False
3274,False
3275,False
3276,True
3277,False
3278,False
3279,False
3280,True
3281,True
3282,False
3283,True
3284,True
3285,True
3286,False
3287,False
3288,True
3289,True
3290,False
3291,True
3292,False
3293,False
3294,False
3295,False
3296,False
3297,False
3298,True
3299,True
3300,False
3301,False
3302,True
3303,False
3304,False
3305,True
3306,False
3307,False
3308,False
3309,False
3310,False
3311,False
3312,False
3313,False
3314,False
3315,True
3316,False
3317,True
3318,False
3319,False
3320,False
3321,True
3322,False
3323,True
3324,True
3325,True
3326,True
3327,False
3328,False
3329,False
3330,False
3331,False
3332,False
3333,False
3334,False
3335,True
3336,True
3337,True
3338,False
3339,False
3340,True
3341,True
3342,False
3343,False
3344,False
3345,True
3346,True
3347,False
3348,False
3349,False
3350,False
3351,False
3352,True
3353,False
3354,True
3355,False
3356,False
3357,False
3358,True
3359,False
3360,False
3361,False
3362,True
3363,False
3364,True
3365,False
3366,True
3367,True
3368,False
3369,False
3370,True
3371,False
3372,True
3373,True
3374,True
3375,True
3376,True
3377,True
3378,True
3379,True
3380,True
3381,True
3382,True
3383,True
3384,False
3385,True
3386,False
3387,False
3388,False
3389,True
3390,False
3391,False
3392,False
3393,False
3394,True
3395,False
3396,True
3397,False
3398,False
3399,True
3400,True
3401,False
3402,False
3403,False
3404,False
3405,True
3406,False
3407,True
3408,False
3409,False
3410,False
3411,False
3412,True
3413,False
3414,False
3415,False
3416,False
3417,False
3418,False
3419,True
3420,False
3421,True
3422,False
3423,False
3424,True
3425,False
3426,True
3427,False
3428,False
3429,True
3430,False
3431,False
3432,False
3433,True
3434,False
3435,False
3436,True
3437,False
3438,True
3439,False
3440,True
3441,False
3442,True
3443,False
3444,False
3445,True
3446,False
3447,False
3448,False
3449,False
3450,True
3451,False
3452,False
3453,False
3454,False
3455,False
3456,False
3457,False
3458,False
3459,False
3460,False
3461,False
3462,True
3463,False
3464,False
3465,False
3466,False
3467,True
3468,False
3469,False
3470,False
3471,True
3472,False
3473,False
3474,False
3475,False
3476,True
3477,True
3478,False
3479,False
3480,False
3481,False
3482,False
3483,True
3484,False
3485,False
3486,False
3487,True
3488,False
3489,False
3490,True
3491,False
3492,True
3493,False
3494,False
3495,False
3496,False
3497,False
3498,False
3499,False
3500,False
3501,False
3502,True
3503,False
3504,True
3505,True
3506,False
3507,True
3508,False
3509,False
3510,False
3511,False
3512,False
3513,True
3514,False
3515,False
3516,False
3517,False
3518,False
3519,False
3520,False
3521,False
3522,False
3523,False
3524,False
3525,False
3526,False
3527,True
3528,False
3529,False
3530,False
3531,False
3532,True
3533,True
3534,False
3535,False
3536,False
3537,False
3538,False
3539,True
3540,False
3541,False
3542,True
3543,False
3544,False
3545,True
3546,False
3547,False
3548,True
3549,False
3550,False
3551,True
3552,False
3553,False
3554,False
3555,False
3556,False
3557,False
3558,False
3559,True
3560,True
3561,True
3562,False
3563,False
3564,False
3565,False
3566,False
3567,False
3568,False
3569,True
3570,True
3571,False
3572,False
3573,False
3574,False
3575,False
3576,True
3577,True
3578,False
3579,False
3580,True
3581,False
3582,False
3583,True
3584,False
3585,False
3586,False
3587,False
3588,True
3589,False
3590,False
3591,False
3592,True
3593,False
3594,False
3595,False
3596,True
3597,False
3598,False
3599,False
3600,False
3601,False
3602,False
3603,False
3604,True
3605,False
3606,False
3607,False
3608,False
3609,False
3610,True
3611,False
3612,False
3613,False
3614,False
3615,False
3616,False
3617,False
3618,False
3619,False
3620,True
3621,True
3622,False
3623,False
3624,False
3625,False
3626,False
3627,True
3628,False
3629,False
3630,False
3631,False
3632,False
3633,True
3634,False
3635,True
3636,False
3637,True
3638,False
3639,True
3640,False
3641,True
3642,False
3643,False
3644,False
3645,False
3646,False
3647,False
3648,True
3649,False
3650,True
3651,False
3652,True
3653,False
3654,False
3655,False
3656,False
3657,True
3658,True
3659,True
3660,False
3661,False
3662,False
3663,False
3664,False
3665,False
3666,False
3667,False
3668,False
3669,True
3670,False
3671,False
3672,False
3673,False
3674,True
3675,False
3676,False
3677,True
3678,True
3679,False
3680,True
3681,False
3682,False
3683,True
3684,False
3685,False
3686,False
3687,False
3688,
3689,False
3690,False
3691,False
3692,False
3693,False
3694,True
3695,True
3696,False
3697,True
3698,False
3699,False
3700,False
3701,False
3702,False
3703,False
3704,True
3705,False
3706,False
3707,False
3708,True
3709,False
3710,True
3711,False
3712,False
3713,True
3714,True
3715,False
3716,False
3717,False
3718,True
3719,False
3720,False
3721,False
3722,False
3723,False
3724,False
3725,False
3726,False
3727,False
3728,False
3729,False
3730,True
3731,False
3732,True
3733,False
3734,False
3735,False
3736,False
3737,False
3738,True
3739,False
3740,False
3741,True
3742,True
3743,False
3744,False
3745,False
3746,True
3747,False
3748,False
3749,False
3750,False
3751,False
3752,
3753,False
3754,False
3755,True
3756,False
3757,True
3758,True
3759,False
3760,False
3761,False
3762,False
3763,False
3764,False
3765,False
3766,False
3767,False
3768,False
3769,False
3770,False
3771,False
3772,False
3773,True
3774,False
3775,False
3776,False
3777,False
3778,False
3779,False
3780,False
3781,False
3782,True
3783,False
3784,False
3785,True
3786,True
3787,False
3788,True
3789,False
3790,True
3791,False
3792,False
3793,False
3794,True
3795,False
3796,False
3797,True
3798,False
3799,False
3800,True
3801,True
3802,True
3803,False
3804,False
3805,True
3806,False
3807,False
3808,True
3809,False
3810,True
3811,True
3812,True
3813,False
3814,True
3815,False
3816,False
3817,False
3818,True
3819,False
3820,False
3821,False
3822,True
3823,False
3824,False
3825,False
3826,False
3827,False
3828,True
3829,True
3830,False
3831,False
3832,False
3833,False
3834,False
3835,False
3836,True
3837,False
3838,False
3839,False
3840,False
3841,False
3842,False
3843,False
3844,False
3845,False
3846,False
3847,True
3848,False
3849,False
3850,False
3851,False
3852,True
3853,False
3854,False
3855,True
3856,True
3857,False
3858,True
3859,False
3860,False
3861,False
3862,True
3863,False
3864,True
3865,False
3866,False
3867,False
3868,True
3869,False
3870,False
3871,False
3872,False
3873,False
3874,False
3875,False
3876,True
3877,False
3878,True
3879,False
3880,False
3881,True
3882,True
3883,False
3884,False
3885,False
3886,True
3887,False
3888,False
3889,True
3890,True
3891,False
3892,False
3893,False
3894,True
3895,True
3896,True
3897,False
3898,False
3899,False
3900,False
3901,False
3902,False
3903,False
3904,False
3905,False
3906,False
3907,False
3908,False
3909,False
3910,False
3911,False
3912,True
3913,False
3914,False
3915,True
3916,False
3917,False
3918,True
3919,False
3920,True
3921,False
3922,False
3923,True
3924,True
3925,False
3926,True
3927,True
3928,False
3929,False
3930,False
3931,False
3932,False
3933,False
3934,False
3935,False
3936,False
3937,False
3938,
3939,False
3940,True
3941,False
3942,True
3943,False
3944,True
3945,False
3946,True
3947,False
3948,False
3949,False
3950,False
3951,False
3952,False
3953,True
3954,False
3955,True
3956,False
3957,False
3958,False
3959,False
3960,False
3961,True
3962,False
3963,False
3964,False
3965,True
3966,True
3967,False
3968,False
3969,True
3970,False
3971,True
3972,False
3973,False
3974,False
3975,False
3976,False
3977,False
3978,False
3979,False
3980,False
3981,False
3982,False
3983,True
3984,False
3985,False
3986,False
3987,False
3988,False
3989,False
3990,False
3991,False
3992,False
3993,False
3994,False
3995,False
3996,False
3997,False
3998,False
3999,False
4000,False
4001,False
4002,False
4003,False
4004,False
4005,False
4006,False
4007,False
4008,False
4009,False
4010,False
4011,False
4012,False
4013,True
4014,False
4015,False
4016,False
4017,
4018,False
4019,False
4020,True
4021,True
4022,True
4023,False
4024,False
4025,True
4026,False
4027,False
4028,False
4029,False
4030,False
4031,True
4032,True
4033,False
4034,False
4035,True
4036,False
4037,False
4038,True
4039,True
4040,True
4041,False
4042,False
4043,True
4044,False
4045,True
4046,False
4047,False
4048,True
4049,False
4050,False
4051,True
4052,True
4053,False
4054,False
4055,False
4056,False
4057,False
4058,True
4059,False
4060,False
4061,False
4062,False
4063,False
4064,False
4065,True
4066,False
4067,False
4068,False
4069,True
4070,False
4071,False
4072,False
4073,False
4074,False
4075,False
4076,True
4077,True
4078,False
4079,False
4080,False
4081,False
4082,False
4083,True
4084,False
4085,False
4086,False
4087,False
4088,False
4089,False
4090,False
4091,False
4092,False
4093,False
4094,False
4095,False
4096,False
4097,False
4098,True
4099,False
4100,False
4101,False
4102,True
4103,False
4104,False
4105,True
4106,False
4107,False
4108,False
4109,False
4110,False
4111,False
4112,False
4113,False
4114,False
4115,False
4116,True
4117,False
4118,False
4119,False
4120,False
4121,False
4122,False
4123,False
4124,False
4125,True
4126,True
4127,False
4128,False
4129,False
4130,True
4131,False
4132,False
4133,False
4134,False
4135,False
4136,False
4137,True
4138,True
4139,False
4140,False
4141,False
4142,False
4143,False
4144,False
4145,True
4146,False
4147,False
4148,False
4149,False
4150,False
4151,False
4152,False
4153,False
4154,False
4155,True
4156,False
4157,False
4158,False
4159,False
4160,True
4161,False
4162,False
4163,False
4164,False
4165,True
4166,False
4167,False
4168,False
4169,False
4170,False
4171,False
4172,False
4173,False
4174,False
4175,False
4176,False
4177,False
4178,False
4179,False
4180,False
4181,False
4182,False
4183,True
4184,False
4185,False
4186,False
4187,False
4188,True
4189,True
4190,False
4191,False
4192,True
4193,False
4194,True
4195,False
4196,False
4197,False
4198,False
4199,False
4200,False
4201,False
4202,False
4203,False
4204,True
4205,True
4206,False
4207,False
4208,True
4209,False
4210,False
4211,False
4212,False
4213,True
4214,False
4215,False
4216,False
4217,False
4218,False
4219,True
4220,False
4221,False
4222,False
4223,True
4224,False
4225,False
4226,False
4227,False
4228,False
4229,False
4230,False
4231,False
4232,True
4233,False
4234,False
4235,False
4236,False
4237,True
4238,False
4239,False
4240,False
4241,False
4242,False
4243,False
4244,False
4245,True
4246,False
4247,False
4248,False
4249,True
4250,False
4251,False
4252,False
4253,False
4254,False
4255,False
4256,False
4257,False
4258,False
4259,True
4260,False
4261,False
4262,False
4263,False
4264,False
4265,True
4266,False
4267,False
4268,True
4269,False
4270,False
4271,False
4272,True
4273,False
